attack_id,attack_type,start_ts,end_ts
A1762426579_2717,spoof,1762426579.540,1762426583.540
A1762426590_967,spoof,1762426590.583,1762426594.583
A1762426611_4522,fuzz,1762426611.597,1762426615.597
A1762426621_3178,spoof,1762426621.615,1762426622.615
A1762426632_5235,dos,1762426632.059,1762426637.059
A1762426643_8572,spoof,1762426643.635,1762426647.635
A1762426659_6098,dos,1762426659.013,1762426660.013
A1762426676_4120,fuzz,1762426676.011,1762426681.011
A1762426684_4926,spoof,1762426684.697,1762426689.697
A1762426700_3242,fuzz,1762426700.715,1762426702.715
A1762426711_8635,dos,1762426711.012,1762426714.012
A1762426724_4466,spoof,1762426724.747,1762426729.747
A1762426736_3425,spoof,1762426736.767,1762426738.767
A1762426753_7453,fuzz,1762426753.756,1762426758.756
A1762426775_3557,spoof,1762426775.792,1762426780.792
A1762426783_9940,dos,1762426783.819,1762426788.819
A1762426817_4136,spoof,1762426817.945,1762426818.945
A1762426808_9525,fuzz,1762426808.900,1762426811.900
A1762426815_8986,spoof,1762426815.759,1762426819.759
A1762426969_4941,dos,1762426969.052,1762426970.052
A1762426990_526,fuzz,1762426990.010,1762426991.010
A1762427001_9049,spoof,1762427001.011,1762427003.011
A1762427011_3349,fuzz,1762427011.020,1762427016.020
A1762427024_4125,fuzz,1762427024.142,1762427028.142
A1762427042_1432,spoof,1762427042.024,1762427047.024
A1762427050_8438,spoof,1762427050.190,1762427052.190
A1762427067_1501,spoof,1762427067.016,1762427070.016
A1762427087_3997,spoof,1762427087.213,1762427090.213
A1762427104_588,spoof,1762427104.223,1762427106.223
A1762427112_3716,spoof,1762427112.029,1762427114.029
A1762427130_351,spoof,1762427130.262,1762427132.262
A1762427141_7546,spoof,1762427141.028,1762427145.028
A1762427156_8372,dos,1762427156.314,1762427157.314
A1762427173_2120,spoof,1762427173.016,1762427178.016
A1762427180_2944,spoof,1762427180.343,1762427181.343
A1762427197_6567,spoof,1762427198.001,1762427202.001
A1762427209_9006,spoof,1762427209.377,1762427213.377
A1762427225_4327,fuzz,1762427225.012,1762427230.012
A1762427244_4935,fuzz,1762427244.414,1762427249.414
A1762427267_3074,spoof,1762427267.462,1762427271.462
A1762427280_5644,spoof,1762427280.497,1762427284.497
A1762427295_4808,spoof,1762427295.515,1762427299.515
A1762427318_8925,dos,1762427318.531,1762427321.531
A1762427332_6535,spoof,1762427332.561,1762427336.561
A1762427338_8373,spoof,1762427363.688,1762427367.688
A1762427350_55,dos,1762427350.591,1762427354.591
A1762427383_8357,spoof,1762427383.714,1762427386.714
A1762427373_1883,spoof,1762427373.624,1762427378.624
A1762427390_5924,spoof,1762427390.640,1762427392.640
A1762427410_2346,spoof,1762427410.996,1762427411.996
A1762427422_9401,spoof,1762427422.032,1762427423.032
A1762427430_5991,spoof,1762427430.013,1762427435.013
A1762427468_120,fuzz,1762427468.832,1762427472.832
A1762427461_9826,spoof,1762427461.725,1762427465.725
A1762427478_2765,spoof,1762427478.740,1762427482.740
A1762427498_5576,spoof,1762427498.805,1762427502.805
A1762427516_8726,dos,1762427516.825,1762427521.825
A1762427524_3348,fuzz,1762427524.848,1762427529.848
A1762427558_5806,fuzz,1762427558.970,1762427560.970
A1762434800_2238,fuzz,1762434800.368,1762434802.368
A1762434811_6800,dos,1762434811.519,1762434816.519
A1762434832_9171,fuzz,1762434832.556,1762434837.556
A1762434852_4432,spoof,1762434852.588,1762434857.588
A1762434863_2739,spoof,1762434863.622,1762434867.622
A1762434882_4646,dos,1762434882.618,1762434885.618
A1762434903_2699,dos,1762434903.017,1762434907.017
A1762434923_3435,fuzz,1762434923.688,1762434925.688
A1762434938_3178,dos,1762434938.016,1762434940.016
A1762434959_7285,spoof,1762434959.014,1762434962.014
A1762434970_4147,dos,1762434970.791,1762434975.791
A1762434981_3165,spoof,1762434981.799,1762434986.799
A1762435005_786,spoof,1762435005.850,1762435006.850
A1762435936_784,spoof,1762435936.548,1762435937.548
A1762435942_908,fuzz,1762435942.109,1762435944.109
A1762435957_144,dos,1762435957.877,1762435960.877
A1762435968_1863,spoof,1762435993.860,1762435997.860
A1762435979_4259,fuzz,1762435979.886,1762435984.886
A1762435999_1710,fuzz,1762435999.897,1762436002.897
A1762436008_222,spoof,1762436008.017,1762436011.017
A1762436025_8725,spoof,1762436025.925,1762436026.925
A1762436066_7137,fuzz,1762436066.009,1762436069.009
A1762436061_5244,spoof,1762436061.021,1762436063.021
A1762436076_6346,dos,1762436076.014,1762436077.014
A1762436090_771,dos,1762436090.275,1762436092.275
A1762436105_7201,dos,1762436105.022,1762436109.022
A1762436124_1224,dos,1762436124.039,1762436129.039
A1762436139_5843,spoof,1762436139.164,1762436144.164
A1762436153_7203,spoof,1762436153.324,1762436158.324
A1762436161_2746,spoof,1762436161.271,1762436166.271
A1762436182_2375,spoof,1762436182.284,1762436183.284
A1762436193_8477,fuzz,1762436193.043,1762436194.043
A1762436205_836,dos,1762436205.063,1762436209.063
A1762436216_5071,spoof,1762436216.028,1762436218.028
A1762436223_8502,dos,1762436223.100,1762436225.100
A1762436236_5520,spoof,1762436236.432,1762436240.432
A1762436246_3826,spoof,1762436246.600,1762436251.600
A1762436257_3892,spoof,1762436257.604,1762436259.604
A1762436299_6453,spoof,1762436299.728,1762436303.728
A1762436319_1772,fuzz,1762436319.770,1762436324.770
A1762436315_5250,spoof,1762436315.801,1762436319.801
A1762436331_6568,fuzz,1762436331.075,1762436333.075
A1762436343_1389,fuzz,1762436343.107,1762436346.107
A1762436355_310,spoof,1762436355.911,1762436359.911
A1762436376_4097,spoof,1762436376.025,1762436378.025
A1762436396_5340,spoof,1762436396.132,1762436399.132
A1762436429_4815,spoof,1762436429.009,1762436433.009
A1762436418_4951,dos,1762436418.039,1762436423.039
A1762436427_9745,fuzz,1762436427.079,1762436432.079
A1762436448_7203,spoof,1762436448.114,1762436450.114
A1762436463_9392,dos,1762436463.034,1762436468.034
A1762436483_5429,spoof,1762436483.310,1762436486.310
A1762436505_61,dos,1762436505.263,1762436509.263
A1762436522_6833,spoof,1762436522.345,1762436525.345
A1762436530_966,fuzz,1762436530.113,1762436532.113
A1762436539_9417,spoof,1762436539.454,1762436541.454
A1762436545_2313,fuzz,1762436545.022,1762436550.022
A1762436551_6423,spoof,1762436551.442,1762436556.442
A1762436557_375,fuzz,1762436557.473,1762436558.473
A1762436590_1965,spoof,1762436590.460,1762436594.460
A1762436568_1874,spoof,1762436568.068,1762436569.068
A1762436576_3006,spoof,1762436576.072,1762436577.072
A1762436589_4439,spoof,1762436589.517,1762436592.517
A1762436590_2420,spoof,1762436590.028,1762436594.028
A1762436596_3884,spoof,1762436596.559,1762436599.559
A1762436603_1811,dos,1762436603.558,1762436604.558
A1762436617_2598,spoof,1762436617.071,1762436622.071
A1762436631_1774,fuzz,1762436631.587,1762436632.587
A1762436664_6189,fuzz,1762436664.014,1762436667.014
A1762436661_3436,fuzz,1762436661.085,1762436663.085
A1762436668_6433,spoof,1762436668.026,1762436671.026
A1762436705_911,spoof,1762436705.754,1762436710.754
A1762436715_2703,spoof,1762436715.744,1762436717.744
A1762436715_2912,spoof,1762436740.770,1762436741.770
A1762436733_8960,fuzz,1762436733.040,1762436736.040
A1762436753_4751,dos,1762436753.852,1762436755.852
A1762436768_4238,dos,1762436768.026,1762436770.026
A1762436789_3347,dos,1762436789.011,1762436790.011
A1762436809_7614,dos,1762436809.023,1762436812.023
A1762436820_9564,fuzz,1762436845.962,1762436850.962
A1762436836_5438,dos,1762436836.991,1762436840.991
A1762436858_5157,spoof,1762436858.014,1762436861.014
A1762436871_1030,fuzz,1762436871.015,1762436873.015
A1762436902_3607,spoof,1762436902.045,1762436903.045
A1762436909_7019,spoof,1762436909.013,1762436914.013
A1762436899_2871,dos,1762436899.036,1762436900.036
A1762436918_4042,dos,1762436918.016,1762436919.016
A1762436935_5748,spoof,1762436935.011,1762436938.011
A1762436952_3575,fuzz,1762436952.176,1762436957.176
A1762436963_7680,spoof,1762436963.202,1762436968.202
A1762436979_3160,fuzz,1762436979.206,1762436981.206
A1762437023_465,fuzz,1762437023.999,1762437024.999
A1762437035_8971,fuzz,1762437035.017,1762437037.017
A1762437030_2066,fuzz,1762437030.274,1762437031.274
A1762437042_6543,fuzz,1762437042.017,1762437046.017
A1762437063_7723,fuzz,1762437063.010,1762437067.010
A1762437074_5930,spoof,1762437074.358,1762437079.358
A1762437086_2566,spoof,1762437086.383,1762437091.383
A1762437106_1749,dos,1762437106.415,1762437110.415
A1762437125_6735,dos,1762437125.451,1762437130.451
A1762437137_6571,spoof,1762437137.467,1762437141.467
A1762437158_8134,dos,1762437158.013,1762437160.013
A1762437180_3059,spoof,1762437180.014,1762437185.014
A1762437201_6484,spoof,1762437201.558,1762437202.558
A1762437206_6389,spoof,1762437231.576,1762437232.576
A1762437222_6334,dos,1762437222.634,1762437226.634
A1762437237_9875,spoof,1762437237.010,1762437240.010
A1762437254_3750,spoof,1762437254.016,1762437259.016
A1762437265_8532,spoof,1762437265.699,1762437266.699
A1762437285_4406,spoof,1762437285.025,1762437287.025
A1762437298_6081,dos,1762437298.759,1762437302.759
A1762437320_9413,fuzz,1762437320.780,1762437324.780
A1762437333_7394,dos,1762437333.799,1762437334.799
A1762437371_5675,fuzz,1762437371.980,1762437375.980
A1762437370_517,spoof,1762437370.826,1762437375.826
A1762437385_223,fuzz,1762437385.864,1762437386.864
A1762437398_1846,fuzz,1762437398.019,1762437402.019
A1762437413_3901,fuzz,1762437413.915,1762437418.915
A1762437422_3075,spoof,1762437422.958,1762437425.958
A1762490390_6225,spoof,1762490390.958,1762490391.958
A1762490401_9857,fuzz,1762490401.053,1762490404.053
A1762490414_2392,spoof,1762490414.029,1762490416.029
A1762490430_2995,spoof,1762490430.346,1762490431.346
A1762490449_2960,spoof,1762490449.413,1762490454.413
A1762490463_3142,fuzz,1762490463.545,1762490467.545
A1762490506_5373,dos,1762490506.889,1762490511.889
A1762490493_8020,spoof,1762490493.506,1762490495.506
A1762490509_2581,spoof,1762490509.090,1762490511.090
A1762490521_7056,fuzz,1762490521.583,1762490523.583
A1762490530_1798,dos,1762490530.030,1762490531.030
A1762490537_1279,fuzz,1762490537.629,1762490541.629
A1762490547_7792,spoof,1762490547.710,1762490552.710
A1762490568_2705,fuzz,1762490568.619,1762490570.619
A1762490586_714,spoof,1762490586.080,1762490591.080
A1762490609_4801,spoof,1762490609.710,1762490613.710
A1762490617_1584,fuzz,1762490617.745,1762490621.745
A1762490657_4392,fuzz,1762490657.195,1762490658.195
A1762490653_3173,spoof,1762490653.824,1762490655.824
A1762490666_7343,spoof,1762490666.068,1762490671.068
A1762490712_6449,spoof,1762490712.319,1762490713.319
A1762490704_7505,spoof,1762490704.934,1762490709.934
A1762490724_1934,spoof,1762490724.918,1762490729.918
A1762490736_9832,fuzz,1762490737.002,1762490740.002
A1762490747_9588,dos,1762490747.038,1762490751.038
A1762490764_5074,spoof,1762490764.092,1762490769.092
A1762490773_8850,dos,1762490773.055,1762490778.055
A1762490784_8269,fuzz,1762490784.112,1762490789.112
A1762504792_9903,spoof,1762504792.657,1762504794.657
A1762504803_4626,spoof,1762504803.162,1762504804.162
A1762504824_8213,spoof,1762504824.030,1762504827.030
A1762504990_25,fuzz,1762504990.682,1762504994.682
A1762505077_3868,fuzz,1762505077.141,1762505080.141
A1762505098_2576,spoof,1762505098.762,1762505101.762
A1762505135_7955,fuzz,1762505135.917,1762505140.917
A1762505132_2636,fuzz,1762505132.799,1762505134.799
A1762505145_957,spoof,1762505145.054,1762505149.054
A1762505156_6366,dos,1762505156.020,1762505157.020
A1762505175_3419,fuzz,1762505175.081,1762505179.081
A1762505186_4668,dos,1762505186.013,1762505190.013
A1762505196_2010,dos,1762505196.842,1762505197.842
A1762505216_9741,spoof,1762505216.015,1762505221.015
A1762505239_7596,spoof,1762505239.893,1762505242.893
A1762505257_2171,dos,1762505257.940,1762505261.940
A1762505275_1295,fuzz,1762505275.989,1762505276.989
A1762505297_4774,spoof,1762505297.012,1762505298.012
A1762505318_6715,fuzz,1762505318.013,1762505322.013
A1762505327_4547,spoof,1762505327.086,1762505329.086
A1762505339_2997,fuzz,1762505339.015,1762505340.015
A1762505353_3186,spoof,1762505353.013,1762505355.013
A1762505375_3077,fuzz,1762505375.019,1762505378.019
A1762505381_9539,dos,1762505381.153,1762505385.153
A1762505397_5664,dos,1762505397.011,1762505401.011
A1762505410_414,fuzz,1762505410.208,1762505415.208
A1762505426_3389,fuzz,1762505426.246,1762505431.246
A1762505442_2752,spoof,1762505442.269,1762505447.269
A1762505463_143,fuzz,1762505463.296,1762505467.296
A1762505479_423,dos,1762505479.329,1762505484.329
A1762505490_9787,spoof,1762505490.359,1762505491.359
A1762505508_9133,fuzz,1762505508.396,1762505512.396
A1762505521_9358,dos,1762505521.421,1762505526.421
A1762505530_8999,spoof,1762505530.479,1762505534.479
A1762505544_6341,spoof,1762505544.055,1762505547.055
A1762505559_3898,spoof,1762505559.583,1762505560.583
A1762505572_8694,fuzz,1762505572.838,1762505577.838
A1762505581_1184,spoof,1762505581.553,1762505584.553
A1762505598_912,spoof,1762505598.014,1762505602.014
A1762505607_6235,fuzz,1762505607.585,1762505610.585
A1762505628_4392,fuzz,1762505628.016,1762505632.016
A1762505647_133,dos,1762505647.650,1762505649.650
A1762505664_9903,spoof,1762505664.005,1762505665.005
A1762505681_7781,spoof,1762505681.022,1762505686.022
A1762505691_2046,fuzz,1762505691.744,1762505696.744
A1762505701_7233,spoof,1762505701.766,1762505702.766
A1762505717_2880,fuzz,1762505717.011,1762505718.011
A1762505728_7677,spoof,1762505728.014,1762505729.014
A1762505734_8759,fuzz,1762505734.014,1762505738.014
A1762505748_2129,fuzz,1762505748.822,1762505753.822
A1762505760_760,spoof,1762505760.843,1762505763.843
A1762505784_4003,dos,1762505784.873,1762505788.873
A1762506988_6005,spoof,1762506988.954,1762506991.954
A1762506997_8124,spoof,1762506997.058,1762506998.058
A1762507016_3195,spoof,1762507016.780,1762507020.780
A1762507025_6218,spoof,1762507025.789,1762507029.789
A1762507046_491,spoof,1762507046.811,1762507051.811
A1762507070_1774,spoof,1762507070.105,1762507073.105
A1762507077_9300,fuzz,1762507104.099,1762507108.099
A1762507114_6141,fuzz,1762507114.161,1762507115.161
A1762507102_1899,spoof,1762507102.260,1762507107.260
A1762507139_2037,spoof,1762507139.145,1762507143.145
A1762507128_8804,fuzz,1762507128.986,1762507130.986
A1762507147_8108,spoof,1762507147.040,1762507152.040
A1762507161_4631,dos,1762507161.054,1762507165.054
A1762507174_7134,fuzz,1762507174.197,1762507175.197
A1762507180_7941,fuzz,1762507180.042,1762507182.042
A1762507198_6226,spoof,1762507198.088,1762507202.088
A1762507209_9451,fuzz,1762507209.176,1762507212.176
A1762507222_3925,fuzz,1762507222.094,1762507225.094
A1762507240_183,fuzz,1762507240.232,1762507241.232
A1762507256_2508,fuzz,1762507256.053,1762507257.053
A1762507264_3867,spoof,1762507264.063,1762507265.063
A1762507280_4780,spoof,1762507280.107,1762507285.107
A1762525280_444,spoof,1762525280.331,1762525284.331
A1762525317_5001,fuzz,1762525317.474,1762525321.474
A1762525304_2141,fuzz,1762525304.498,1762525308.498
A1762525313_239,fuzz,1762525313.606,1762525316.606
A1762525324_8997,fuzz,1762525324.633,1762525329.633
A1762525334_4444,spoof,1762525334.580,1762525338.580
A1762529123_453,spoof,1762529123.098,1762529126.098
A1762529135_3953,dos,1762529135.108,1762529136.108
A1762529151_6592,spoof,1762529151.072,1762529155.072
A1762529163_8315,spoof,1762529163.808,1762529168.808
A1762529173_2971,dos,1762529173.857,1762529175.857
A1762529189_2407,fuzz,1762529189.113,1762529192.113
A1762529233_969,spoof,1762529233.844,1762529235.844
A1762529218_3767,fuzz,1762529218.939,1762529219.939
A1762529236_7780,fuzz,1762529236.033,1762529241.033
A1762529256_6817,dos,1762529256.992,1762529261.992
A1762529264_8309,fuzz,1762529264.670,1762529269.670
A1762529285_9419,spoof,1762529285.121,1762529290.121
A1762529293_8023,spoof,1762529293.109,1762529296.109
A1762529302_3035,spoof,1762529302.029,1762529307.029
A1762529334_6139,fuzz,1762529334.048,1762529336.048
A1762529319_8179,spoof,1762529319.865,1762529320.865
A1762529338_5511,fuzz,1762529338.007,1762529343.007
A1762529359_3923,dos,1762529359.027,1762529361.027
A1762529372_7440,spoof,1762529372.080,1762529377.080
A1762529393_4755,dos,1762529393.345,1762529398.345
A1762529410_7294,spoof,1762529410.377,1762529412.377
A1762529417_4346,spoof,1762529417.036,1762529420.036
A1762529449_2702,spoof,1762529449.268,1762529454.268
A1762529434_8601,spoof,1762529434.377,1762529436.377
A1762529455_6536,spoof,1762529455.066,1762529460.066
A1762529494_15,spoof,1762529494.322,1762529499.322
A1762529479_5362,spoof,1762529479.487,1762529480.487
A1762529822_1808,dos,1762529822.661,1762529827.661
A1762529864_1122,dos,1762529864.888,1762529868.888
A1762529854_3764,dos,1762529854.009,1762529859.009
A1762530542_1602,fuzz,1762530542.184,1762530543.184
A1762530563_9883,fuzz,1762530563.046,1762530566.046
A1762530575_6182,spoof,1762530575.284,1762530576.284
A1762530595_8778,dos,1762530595.079,1762530596.079
A1762530601_3154,fuzz,1762530601.121,1762530606.121
A1762530623_1324,fuzz,1762530623.267,1762530625.267
A1762530630_2711,spoof,1762530630.361,1762530631.361
A1762530645_7123,spoof,1762530645.093,1762530646.093
A1762532460_4900,fuzz,1762532460.525,1762532465.525
A1762532473_3525,fuzz,1762532473.210,1762532478.210
A1762532514_7321,fuzz,1762532514.152,1762532515.152
A1762532835_899,spoof,1762532835.954,1762532840.954
A1762532874_6747,dos,1762532874.677,1762532879.677
A1762532859_3964,spoof,1762532859.835,1762532864.835
A1762532874_1184,fuzz,1762532874.885,1762532876.885
A1762532883_2477,fuzz,1762532883.803,1762532888.803
A1762532893_9198,fuzz,1762532893.949,1762532897.949
A1762532907_1481,spoof,1762532907.952,1762532909.952
A1762532918_591,spoof,1762532919.002,1762532923.002
A1762533657_3732,spoof,1762533657.064,1762533662.064
A1762533673_609,dos,1762533673.216,1762533676.216
A1762533680_3483,spoof,1762533680.318,1762533681.318
A1762533692_9864,fuzz,1762533692.071,1762533697.071
A1762533706_6879,fuzz,1762533706.341,1762533710.341
A1762533723_462,spoof,1762533723.348,1762533726.348
A1762533739_170,fuzz,1762533739.137,1762533741.137
A1762533756_1366,dos,1762533756.399,1762533761.399
A1762533767_4531,spoof,1762533767.444,1762533772.444
A1762533776_7359,fuzz,1762533776.470,1762533781.470
A1762533786_9659,spoof,1762533786.492,1762533787.492
A1762533797_8570,spoof,1762533797.015,1762533800.015
A1762533816_9001,spoof,1762533816.537,1762533819.537
A1762533826_6617,spoof,1762533826.013,1762533831.013
A1762533847_4932,spoof,1762533847.563,1762533852.563
A1762533856_8078,fuzz,1762533856.602,1762533860.602
A1762533876_312,spoof,1762533876.349,1762533877.349
A1762533877_1077,dos,1762533877.631,1762533878.631
A1762533891_3621,spoof,1762533891.028,1762533896.028
A1762533894_4613,dos,1762533894.050,1762533897.050
A1762533901_4025,dos,1762533901.788,1762533904.788
A1762533911_1881,spoof,1762533911.772,1762533916.772
A1762533916_9969,spoof,1762533916.085,1762533919.085
A1762533924_2848,fuzz,1762533924.030,1762533925.030
A1762533940_4013,spoof,1762533940.748,1762533945.748
A1762533976_780,fuzz,1762533976.638,1762533978.638
A1762533974_5434,spoof,1762533974.805,1762533976.805
A1762533992_921,fuzz,1762533992.834,1762533994.834
A1762534031_633,fuzz,1762534031.873,1762534034.873
A1762534046_917,fuzz,1762534046.721,1762534048.721
A1762534035_8845,spoof,1762534035.884,1762534038.884
A1762534071_4626,spoof,1762534071.868,1762534073.868
A1762534064_597,fuzz,1762534064.923,1762534069.923
A1762534078_1376,spoof,1762534078.952,1762534080.952
A1762534088_7907,fuzz,1762534088.961,1762534092.961
A1762534100_2518,dos,1762534100.985,1762534105.985
A1762534123_8223,dos,1762534123.020,1762534125.020
A1762534145_804,fuzz,1762534145.011,1762534150.011
A1762534150_7323,spoof,1762534150.107,1762534154.107
A1762534170_9920,spoof,1762534170.085,1762534172.085
A1762534201_5542,dos,1762534201.983,1762534205.983
A1762534187_1645,spoof,1762534187.144,1762534188.144
A1762534205_733,spoof,1762534205.018,1762534206.018
A1762534217_8665,fuzz,1762534217.178,1762534218.178
A1762534222_5240,spoof,1762534223.004,1762534226.004
A1762534238_2597,spoof,1762534238.205,1762534239.205
A1762534251_7917,spoof,1762534251.021,1762534256.021
A1762534265_9550,dos,1762534265.262,1762534270.262
A1762534281_2344,dos,1762534281.309,1762534286.309
A1762534299_7628,fuzz,1762534299.314,1762534303.314
A1762534311_4121,spoof,1762534311.354,1762534316.354
A1762534322_3637,fuzz,1762534322.370,1762534326.370
A1762534343_3091,dos,1762534343.382,1762534347.382
A1762534362_1667,dos,1762534362.435,1762534367.435
A1762534381_6003,spoof,1762534381.467,1762534383.467
A1762534401_956,fuzz,1762534401.018,1762534403.018
A1762534417_3811,spoof,1762534417.017,1762534422.017
A1762534433_5465,fuzz,1762534433.560,1762534436.560
A1762534441_4568,fuzz,1762534441.588,1762534443.588
A1762534456_6015,fuzz,1762534456.011,1762534458.011
A1762534474_9763,spoof,1762534474.021,1762534476.021
A1762534482_3232,spoof,1762534482.651,1762534483.651
A1762534494_3092,spoof,1762534494.872,1762534499.872
A1762534508_2723,fuzz,1762534508.683,1762534513.683
A1762534525_1038,fuzz,1762534525.710,1762534530.710
A1762534543_203,spoof,1762534543.747,1762534548.747
A1762534559_4859,spoof,1762534559.748,1762534562.748
A1762534568_9875,spoof,1762534568.775,1762534570.775
A1762534580_2358,fuzz,1762534580.016,1762534585.016
A1762534595_5338,fuzz,1762534595.814,1762534600.814
A1762534632_8971,fuzz,1762534632.692,1762534634.692
A1762534621_533,fuzz,1762534621.862,1762534624.862
A1762534642_5504,dos,1762534642.017,1762534647.017
A1762534660_385,fuzz,1762534660.931,1762534662.931
A1762534673_6298,spoof,1762534673.972,1762534677.972
A1762534691_9524,dos,1762534691.987,1762534695.987
A1762534701_4317,fuzz,1762534702.003,1762534705.003
A1762534715_6927,spoof,1762534715.015,1762534720.015
A1762534734_6798,fuzz,1762534734.033,1762534738.033
A1762534749_2124,fuzz,1762534749.052,1762534750.052
A1762534767_1510,dos,1762534767.030,1762534771.030
A1762534790_2747,spoof,1762534790.009,1762534792.009
A1762534803_9377,dos,1762534803.132,1762534806.132
A1762534813_4815,dos,1762534813.071,1762534814.071
A1762534825_397,spoof,1762534825.016,1762534826.016
A1762534833_4166,spoof,1762534833.118,1762534837.118
A1762534844_183,spoof,1762534844.093,1762534847.093
A1762534855_8094,spoof,1762534855.236,1762534856.236
A1762534866_7649,spoof,1762534866.269,1762534867.269
A1762534868_3980,spoof,1762534868.100,1762534871.100
A1762534887_4592,fuzz,1762534887.022,1762534889.022
A1762534889_6324,dos,1762534889.298,1762534894.298
A1762534901_680,spoof,1762534928.185,1762534929.185
A1762534914_558,dos,1762534914.370,1762534915.370
A1762534935_8198,spoof,1762534935.017,1762534939.017
A1762534951_2535,fuzz,1762534951.414,1762534956.414
A1762534964_9519,spoof,1762534964.452,1762534969.452
A1762534985_1969,dos,1762534985.468,1762534986.468
A1762535003_7383,spoof,1762535003.015,1762535008.015
A1762535023_7260,fuzz,1762535023.512,1762535027.512
A1762535038_1054,fuzz,1762535038.538,1762535039.538
A1762535050_6712,fuzz,1762535050.014,1762535055.014
A1762535063_666,spoof,1762535063.578,1762535065.578
A1762535070_5271,fuzz,1762535070.015,1762535075.015
A1762535086_6426,dos,1762535086.599,1762535091.599
A1762535102_1401,fuzz,1762535102.631,1762535106.631
A1762535112_5563,spoof,1762535112.013,1762535117.013
A1762535127_6506,spoof,1762535127.665,1762535130.665
A1762535149_9991,spoof,1762535149.014,1762535153.014
A1762535167_6724,spoof,1762535167.720,1762535170.720
A1762535182_5469,spoof,1762535182.017,1762535183.017
A1762535189_3703,dos,1762535189.011,1762535193.011
A1762535205_9698,spoof,1762535205.759,1762535206.759
A1762535214_1257,spoof,1762535214.011,1762535216.011
A1762537568_9016,spoof,1762537568.736,1762537573.736
A1762537589_3848,dos,1762537589.641,1762537593.641
A1762571247_6212,spoof,1762571247.468,1762571252.468
A1762571242_2285,spoof,1762571242.416,1762571243.416
A1762571260_5095,dos,1762571260.124,1762571263.124
A1762571278_3784,spoof,1762571278.431,1762571283.431
A1762571287_6541,spoof,1762571287.473,1762571292.473
A1762571308_6473,dos,1762571308.499,1762571312.499
A1762571352_9368,spoof,1762571352.559,1762571354.559
A1762571347_4602,dos,1762571347.881,1762571352.881
A1762592373_9881,fuzz,1762592373.434,1762592375.434
A1762592411_5777,dos,1762592411.234,1762592413.234
A1762592400_2464,fuzz,1762592400.590,1762592404.590
A1762592412_2142,fuzz,1762592412.624,1762592414.624
A1762592432_864,dos,1762592432.658,1762592436.658
A1762592471_1276,spoof,1762592471.334,1762592475.334
A1762593572_4062,dos,1762593572.356,1762593576.356
A1762593594_6727,spoof,1762593594.666,1762593597.666
A1762593602_2712,fuzz,1762593602.620,1762593607.620
A1762593652_4300,spoof,1762593652.442,1762593653.442
A1762593667_4620,spoof,1762593667.055,1762593670.055
A1762593887_4274,fuzz,1762593887.753,1762593889.753
A1762593901_5472,spoof,1762593901.036,1762593902.036
A1762593923_8067,spoof,1762593923.106,1762593926.106
A1762593935_4395,spoof,1762593935.116,1762593939.116
A1762593946_7875,fuzz,1762593946.236,1762593951.236
A1762593960_3856,fuzz,1762593960.158,1762593961.158
A1762593976_4298,fuzz,1762593976.020,1762593981.020
A1762593989_1451,spoof,1762593989.204,1762593993.204
A1762593998_6412,spoof,1762593998.154,1762594000.154
A1762594019_2210,spoof,1762594019.079,1762594024.079
A1762594037_4388,spoof,1762594037.312,1762594041.312
A1762594053_4417,dos,1762594053.033,1762594054.033
A1762594068_2243,dos,1762594068.025,1762594070.025
A1762594158_1463,dos,1762594158.447,1762594163.447
A1762594166_4605,fuzz,1762594194.205,1762594197.205
A1762595185_9938,fuzz,1762595185.618,1762595186.618
A1762595206_350,dos,1762595206.022,1762595211.022
A1762595226_4969,fuzz,1762595226.363,1762595230.363
A1762596883_2760,spoof,1762596883.734,1762596887.734
A1762596902_7582,spoof,1762596902.091,1762596905.091
A1762599598_967,fuzz,1762599598.014,1762599601.014
A1762600032_5,fuzz,1762600032.854,1762600036.854
A1762600055_411,spoof,1762600055.227,1762600059.227
A1762600062_2211,fuzz,1762600063.001,1762600065.001
A1762600085_2162,fuzz,1762600085.080,1762600090.080
A1762600104_3626,fuzz,1762600104.129,1762600109.129
A1762600118_8206,spoof,1762600118.225,1762600120.225
A1762600129_3866,fuzz,1762600129.329,1762600134.329
A1762600152_163,spoof,1762600152.482,1762600157.482
A1762600165_1849,spoof,1762600165.663,1762600166.663
A1762600170_1928,spoof,1762600170.901,1762600174.901
A1762600179_213,spoof,1762600179.012,1762600180.012
A1762600179_9301,spoof,1762600179.717,1762600181.717
A1762600190_2563,spoof,1762600190.819,1762600192.819
A1762600191_6677,spoof,1762600191.084,1762600195.084
A1762601180_9212,spoof,1762601180.280,1762601185.280
A1762601175_2279,spoof,1762601175.682,1762601180.682
A1762601191_3326,spoof,1762601191.678,1762601194.678
A1762601199_1193,fuzz,1762601199.706,1762601200.706
A1762601216_2424,fuzz,1762601216.032,1762601221.032
A1762601237_6690,spoof,1762601265.277,1762601270.277
A1762601472_3248,fuzz,1762601472.483,1762601477.483
A1762601487_898,spoof,1762601487.110,1762601492.110
A1762601507_7898,spoof,1762601507.112,1762601512.112
A1762601525_7675,fuzz,1762601525.140,1762601530.140
A1762601575_2997,spoof,1762601575.709,1762601576.709
A1762601571_1845,spoof,1762601571.235,1762601573.235
