timestamp,can_id,dlc,payload_hex,label,attack_type,attack_id,VehicleSpeed,MovingForward,MovingReverse,BrakePressed,Brake_active,Damping_rate_full_throttle,Damping_rate_zero_throttle_clutch_engaged,Damping_rate_zero_throttle_clutch_disengaged,Checksum_416,SteeringPosition,FrontWheel,BackWheel,SteeringWheelFL,SteeringWheelFR,SteeringWheelBL,SteeringWheelBR,ManualGear,AutoGear,GearSwitchTime,Ratio,DownRatio,UpRatio,GearState,Checksum,Wheel_FL,Wheel_FR,Wheel_RL,Wheel_RR,Door_FL,Door_FR,Door_RL,Door_RR,TrunkStatus,MirrorStatus,LowBeam,HighBeam,Reverse,LightOff,Brake,RightBlinker,LeftBlinker,Fog,Interior,Special1,Special2,HandbrakeActive
1762525296.1739008,0x1a0,8,6a2000000000006a,benign,,,106.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.185243,0x1a0,8,6420000000000069,benign,,,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.189917,0x1a0,8,97200000000000fd,benign,,,151.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.196139,0x1a0,8,1d001ef12030027e,benign,,,29.0,0.0,0.0,0.3,1.0,0.15,2.0,0.35000000000000003,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.3082132,0x1a0,8,41200000000000cd,benign,,,65.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.3083706,0xc4,8,feffffffff0000fa,benign,,,,,,,,,,,250.0,-0.02,-1.0,-1.0,-1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.310727,0xba,8,033264324102000e,benign,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,1.0,0.5,0.65,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1762525296.3126276,0x1a0,8,b320000000000007,benign,,,179.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.3124323,0xce,8,d501d501d501d501,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3125,29.3125,29.3125,29.3125,,,,,,,,,,,,,,,,,,
1762525296.3145466,0x24b,8,0008000000000000,benign,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,
1762525296.3173876,0x1a0,8,702000000000000f,benign,,,112.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.3204958,0x1a0,8,3a200000000000a6,benign,,,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.3258986,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1762525296.3294115,0x1a0,8,bd2000000000002f,benign,,,189.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.3298094,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0
1762525296.3331206,0x1a0,8,03200000000000d4,benign,,,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.340134,0x1a0,8,64200000000000fe,benign,,,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.3518512,0x1a0,8,4d20000000000031,benign,,,77.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.3620946,0x1a0,8,1b001ef12030027c,benign,,,27.0,0.0,0.0,0.3,1.0,0.15,2.0,0.35000000000000003,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.3667145,0x1a0,8,1a20000000000054,benign,,,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.424295,0x1a0,8,83200000000000aa,benign,,,131.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.4579942,0xc4,8,0201010101000006,benign,,,,,,,,,,,6.0,0.02,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.4606836,0xba,8,033264324102000e,benign,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,1.0,0.5,0.65,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1762525296.461888,0x1a0,8,552000000000002f,benign,,,85.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.4622548,0xce,8,b101b101b101b101,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0625,27.0625,27.0625,27.0625,,,,,,,,,,,,,,,,,,
1762525296.463848,0x24b,8,0008000000000000,benign,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,
1762525296.4657202,0x1a0,8,a8200000000000e2,benign,,,168.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.4691544,0x1a0,8,8e20000000000062,benign,,,142.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.4754891,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1762525296.479727,0x1a0,8,0320000000000030,benign,,,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.481149,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0
1762525296.4840508,0x1a0,8,5d20000000000050,benign,,,93.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.4925427,0x1a0,8,4820000000000090,benign,,,72.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.5096312,0x1a0,8,9820000000000081,benign,,,152.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.5257957,0x1a0,8,191000f02030026b,benign,,,25.0,1.0,0.0,0.0,0.0,0.15,2.0,0.35000000000000003,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.5492754,0x1a0,8,61200000000000ca,benign,,,97.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.6469147,0xc4,8,feffffffff0000fa,benign,,,,,,,,,,,250.0,-0.02,-1.0,-1.0,-1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.6507635,0x1a0,8,0e2000000000002f,benign,,,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.6510477,0xba,8,033264324100000c,benign,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,1.0,0.5,0.65,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1762525296.6526031,0xce,8,9201920192019201,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,25.125,25.125,25.125,25.125,,,,,,,,,,,,,,,,,,
1762525296.654394,0x24b,8,0008000000000000,benign,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,
1762525296.654552,0x1a0,8,b620000000000002,benign,,,182.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.6578636,0x1a0,8,8a2000000000003f,benign,,,138.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.6607604,0x1a0,8,442000000000000c,benign,,,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.6659937,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1762525296.6690962,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0
1762525296.6697352,0x1a0,8,c720000000000038,benign,,,199.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.6748602,0x1a0,8,60200000000000a6,benign,,,96.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.6791456,0x1a0,8,1a2000000000007b,benign,,,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.6913495,0x1a0,8,03200000000000df,benign,,,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.704398,0x1a0,8,161000f020300268,benign,,,22.0,1.0,0.0,0.0,0.0,0.15,2.0,0.35000000000000003,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.7098022,0x1a0,8,8c2000000000009c,benign,,,140.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.819059,0xc4,8,0201010101000006,benign,,,,,,,,,,,6.0,0.02,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.8213358,0x1a0,8,0b200000000000f2,benign,,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.8219554,0xba,8,033264324101000d,benign,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,1.0,0.5,0.65,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1762525296.823279,0xce,8,5a015a015a015a01,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,21.625,21.625,21.625,21.625,,,,,,,,,,,,,,,,,,
1762525296.8246102,0x1a0,8,162000000000007a,benign,,,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.825004,0x24b,8,0008000000000000,benign,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,
1762525296.828514,0x1a0,8,5b200000000000e8,benign,,,91.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.8321545,0x1a0,8,9d20000000000025,benign,,,157.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.836849,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1762525296.840998,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0
1762525296.841262,0x1a0,8,71200000000000f5,benign,,,113.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.8472552,0x1a0,8,282000000000003d,benign,,,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.8511078,0x1a0,8,762000000000003d,benign,,,118.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.855057,0x1a0,8,822000000000008a,benign,,,130.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.8663094,0x1a0,8,60200000000000ba,benign,,,96.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.8761046,0x1a0,8,151000f020300267,benign,,,21.0,1.0,0.0,0.0,0.0,0.15,2.0,0.35000000000000003,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.8783994,0x1a0,8,6120000000000039,benign,,,97.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.9771593,0xc4,8,feffffffff0000fa,benign,,,,,,,,,,,250.0,-0.02,-1.0,-1.0,-1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.979502,0xba,8,033264324101000d,benign,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,1.0,0.5,0.65,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1762525296.9801335,0x1a0,8,ad200000000000a5,benign,,,173.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.9808156,0xce,8,4f014f014f014f01,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9375,20.9375,20.9375,20.9375,,,,,,,,,,,,,,,,,,
1762525296.9822714,0x24b,8,0008000000000000,benign,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,
1762525296.9835706,0x1a0,8,252000000000001a,benign,,,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.9867997,0x1a0,8,822000000000004e,benign,,,130.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.9900408,0x1a0,8,a920000000000082,benign,,,169.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525296.9948533,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1762525296.998679,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0
1762525297.0002365,0x1a0,8,54200000000000bb,benign,,,84.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.005906,0x1a0,8,232000000000003c,benign,,,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.0146532,0x1a0,8,84200000000000e3,benign,,,132.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.0207784,0x1a0,8,0a200000000000e8,benign,,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.0258696,0x1a0,8,962000000000001a,benign,,,150.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.0335848,0x1a0,8,161000f020300268,benign,,,22.0,1.0,0.0,0.0,0.0,0.15,2.0,0.35000000000000003,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.0337708,0x1a0,8,01200000000000bc,benign,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.134488,0xc4,8,0101010101000005,benign,,,,,,,,,,,5.0,0.01,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.1369476,0x1a0,8,892000000000002c,benign,,,137.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.137956,0xba,8,033264324101000d,benign,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,1.0,0.5,0.65,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1762525297.139138,0xce,8,5d015d015d015d01,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8125,21.8125,21.8125,21.8125,,,,,,,,,,,,,,,,,,
1762525297.1407294,0x1a0,8,94200000000000c9,benign,,,148.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.141388,0x24b,8,0008000000000000,benign,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,
1762525297.1461835,0x1a0,8,47200000000000c5,benign,,,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.1572144,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1762525297.1600018,0x1a0,8,672000000000007e,benign,,,103.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.1617637,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0
1762525297.165355,0x1a0,8,5f20000000000067,benign,,,95.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.1768086,0x1a0,8,5f200000000000c7,benign,,,95.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.193578,0x1a0,8,43200000000000b5,benign,,,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.2043,0x1a0,8,3c20000000000001,benign,,,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.204177,0x1a0,8,181000f02030026a,benign,,,24.0,1.0,0.0,0.0,0.0,0.15,2.0,0.35000000000000003,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.305655,0xc4,8,ffffffffff0000fb,benign,,,,,,,,,,,251.0,-0.01,-1.0,-1.0,-1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.30846,0xba,8,033264324102000e,benign,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,1.0,0.5,0.65,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1762525297.3083074,0x1a0,8,a020000000000079,benign,,,160.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.3095126,0xce,8,7e017e017e017e01,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,23.875,23.875,23.875,23.875,,,,,,,,,,,,,,,,,,
1762525297.310886,0x24b,8,0008000000000000,benign,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,
1762525297.3119924,0x1a0,8,59200000000000f5,benign,,,89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.315931,0x1a0,8,2220000000000056,benign,,,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.3255894,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1762525297.3270512,0x1a0,8,7420000000000004,benign,,,116.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.3278587,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0
1762525297.3319995,0x1a0,8,6a200000000000f7,benign,,,106.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.3368871,0x1a0,8,1e200000000000c6,benign,,,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.3451304,0x1a0,8,af20000000000034,benign,,,175.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.354951,0x1a0,8,1d2000000000008c,benign,,,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.375437,0x1a0,8,0020000000000065,benign,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.3763115,0x1a0,8,1d001ef12030027e,benign,,,29.0,0.0,0.0,0.3,1.0,0.15,2.0,0.35000000000000003,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.471713,0xc4,8,0101010101000005,benign,,,,,,,,,,,5.0,0.01,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.4784763,0x1a0,8,87200000000000cd,benign,,,135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.4787817,0xba,8,033264324102000e,benign,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,1.0,0.5,0.65,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1762525297.4808123,0xce,8,cb01cb01cb01cb01,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6875,28.6875,28.6875,28.6875,,,,,,,,,,,,,,,,,,
1762525297.4838889,0x24b,8,0008000000000000,benign,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,
1762525297.484034,0x1a0,8,252000000000000c,benign,,,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.4874969,0x1a0,8,73200000000000aa,benign,,,115.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.4928837,0x1a0,8,1d20000000000018,benign,,,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.4939067,0x2f6,8,0800000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1762525297.495928,0x1b4,8,0000000000000000,benign,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0
1762525297.4988616,0x1a0,8,40200000000000bc,benign,,,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.5048132,0x1a0,8,3e200000000000d3,benign,,,62.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.5100632,0x1a0,8,7d20000000000023,benign,,,125.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.5207014,0x1a0,8,16200000000000a4,benign,,,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.531915,0x1a0,8,2020000000000075,benign,,,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.544662,0x1a0,8,1c001ef12030027d,benign,,,28.0,0.0,0.0,0.3,1.0,0.15,2.0,0.35000000000000003,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.556554,0x1a0,8,5d20000000000048,benign,,,93.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762525297.6557732,0xc4,8,fdfefefefe0000f5,benign,,,,,,,,,,,245.0,-0.03,-2.0,-2.0,-2.0,-2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
